report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-dns,dns-default-w695t,0.187791,8.910000,,3470782464.000000,5945425920.000000,43486543872.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_controller_revision_hash:95cc96b59|label_dns_operator_openshift_io_daemonset_dns:default|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-scheduler,revision-pruner-10-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-3-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-5-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-14-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-dns,dns-default-7twng,0.201176,8.910000,,6138077184.000000,5945425920.000000,43486543872.000000,8.000000,4320.000000,32884985856.000000,17757892362240.000000,i-0fa84719950bda5f1,label_controller_revision_hash:95cc96b59|label_dns_operator_openshift_io_daemonset_dns:default|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-15-ip-10-0-184-152.us-east-2.compute.internal,,2.400000,2.400000,,1600000000.000000,1600000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-daemon-wwt9w,0.060939,3.240000,,5002444800.000000,8493465600.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_controller_revision_hash:7fb4bd6f5b|label_k8s_app:machine-config-daemon|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-multus,multus-7wghx,0.072103,0.810000,,317358080.000000,12740198400.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:multus|label_component:network|label_controller_revision_hash:846cd45bbd|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-sdn,sdn-controller-kmb28,0.012869,0.810000,,3274776576.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:sdn-controller|label_controller_revision_hash:58c5bb7768|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,installer-5-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-scheduler,revision-pruner-12-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-machine-api,machine-api-operator-59fb5bd4dc-t6mkd,0.036024,1.620000,,3698114560.000000,5945425920.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_k8s_app:machine-api-operator|label_pod_template_hash:59fb5bd4dc
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-image-registry,image-registry-7579444bc4-jkzdq,0.072067,8.100000,,3908579328.000000,21743271936.000000,,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_docker_registry:default|label_pod_template_hash:7579444bc4
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-machine-config-operator,etcd-quorum-guard-97cd4c8bd-7fd4t,0.290391,0.810000,,708562944.000000,424673280.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_k8s_app:etcd-quorum-guard|label_name:etcd-quorum-guard|label_pod_template_hash:97cd4c8bd
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,tuned-54lmq,0.014438,0.810000,,6706188288.000000,4246732800.000000,,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_controller_revision_hash:5f8576cddb|label_openshift_app:tuned|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-console,downloads-9cb4cd587-9zn4j,0.017941,0.810000,,2167644160.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:console|label_component:downloads|label_pod_template_hash:9cb4cd587
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-sdn,ovs-qsfv6,1.212038,8.100000,,10373677056.000000,33973862400.000000,,8.000000,4320.000000,32884985856.000000,17757892362240.000000,i-0fa84719950bda5f1,label_app:ovs|label_component:network|label_controller_revision_hash:78749b5864|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-15-ip-10-0-184-152.us-east-2.compute.internal,,2.400000,2.400000,,1600000000.000000,1600000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-etcd,etcd-ip-10-0-208-111.us-east-2.compute.internal,16.041532,37.260000,,1029476515840.000000,78139883520.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:etcd|label_etcd:true|label_k8s_app:etcd|label_revision:2
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,installer-5-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-4-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-authentication-operator,authentication-operator-5498b9ddcb-49rb5,0.688477,0.810000,,7611678720.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:authentication-operator|label_pod_template_hash:5498b9ddcb
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-scheduler,openshift-kube-scheduler-ip-10-0-150-20.us-east-2.compute.internal,0.358997,1.620000,,5783629824.000000,8493465600.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:openshift-kube-scheduler|label_revision:12|label_scheduler:true
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-apiserver,apiserver-66d8855bd8-fd4qs,0.294746,1.600000,,2472689664.000000,3355443200.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_apiserver:true|label_app:openshift-apiserver-a|label_pod_template_hash:66d8855bd8|label_revision:0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-15-ip-10-0-208-111.us-east-2.compute.internal,,1.350000,1.350000,,900000000.000000,900000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-authentication,oauth-openshift-6994f9b87b-bx2ns,0.092909,0.250000,,1471631360.000000,1310720000.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:oauth-openshift|label_pod_template_hash:6994f9b87b
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-multus,multus-admission-controller-cfjwp,0.075769,1.620000,,3878387712.000000,1698693120.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:multus-admission-controller|label_component:network|label_controller_revision_hash:7b7b7f6987|label_namespace:openshift-multus|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-sdn,ovs-lc8kq,1.133897,8.100000,,7066755072.000000,33973862400.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:ovs|label_component:network|label_controller_revision_hash:78749b5864|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-13-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-authentication,oauth-openshift-7975fb876-nwb5k,0.079308,0.250000,,4980584448.000000,1310720000.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:oauth-openshift|label_pod_template_hash:7975fb876
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-dns,dns-default-xqtxh,0.214653,8.910000,,7738736640.000000,5945425920.000000,43486543872.000000,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_controller_revision_hash:95cc96b59|label_dns_operator_openshift_io_daemonset_dns:default|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-monitoring,kube-state-metrics-b88767d9b-6sbjt,0.825927,0.324000,,17430159360.000000,10192158720.000000,,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_app:kube-state-metrics|label_pod_template_hash:b88767d9b
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-scheduler,revision-pruner-10-ip-10-0-208-111.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,installer-3-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-apiserver,apiserver-66d8855bd8-6zcfn,0.445791,0.400000,,3518566400.000000,838860800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_apiserver:true|label_app:openshift-apiserver-a|label_pod_template_hash:66d8855bd8|label_revision:0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-image-registry,node-ca-gl2sb,0.012609,0.810000,,360787968.000000,849346560.000000,,8.000000,4320.000000,32884985856.000000,17757892362240.000000,i-0fa84719950bda5f1,label_controller_revision_hash:7dbf69f566|label_name:node-ca|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-11-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-monitoring,node-exporter-z429f,0.382859,0.729000,,3205398528.000000,17836277760.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:node-exporter|label_controller_revision_hash:664bff5786|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-7-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-monitoring,alertmanager-main-1,0.237145,0.486000,,5575884800.000000,18685624320.000000,,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_alertmanager:main|label_app:alertmanager|label_controller_revision_hash:alertmanager-main-74bb986dfc|label_statefulset_kubernetes_io_pod_name:alertmanager-main-1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-authentication,oauth-openshift-7975fb876-42z2v,0.119875,0.250000,,4728213504.000000,1310720000.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:oauth-openshift|label_pod_template_hash:7975fb876
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,tuned-fz4z8,0.013381,0.810000,,4361158656.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_controller_revision_hash:5f8576cddb|label_openshift_app:tuned|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-apiserver,apiserver-755cfffb4b-llhtr,0.494514,2.500000,,14356242432.000000,5242880000.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_apiserver:true|label_app:openshift-apiserver-a|label_pod_template_hash:755cfffb4b|label_revision:0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,installer-6-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-apiserver,revision-pruner-6-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:pruner
